Type,Floor Area,Address,Price,Currency,Description,Datetime,Prepayment,Utilities,Amenities,Links
Garage,25 sq.m.,"Yervand Kochar street, Yerevan","$11,500",USD,"Каменный двухэтажный гараж, со всеми удобствами, вода, яма, документы в норме.",Dec-12-2022_18-41,,,,https://list.am/en/item/17124242
Garage,18 sq.m.,"Զաքյան փողոց 5Ա, Երևան","$22,000",USD,"The garage is located in the basement of the building, near the square.Translated from Armenian",Dec-12-2022_18-41,,,,https://list.am/en/item/17833043
Garage,20 sq.m.,"Fuchik street, Yerevan","850,000 ֏",AMD,The rest of the questions were answeredTranslated from Armenian,Dec-12-2022_18-41,,,,https://list.am/en/item/18624475
Garage,24 sq.m.,"Vahram Papazyan street 11, Yerevan","$13,500",USD,Ավտոտնակ ՌԻՈ մոլի հարևանաթյամբ:Гараж рядом с РИО молом.Garage nearby RIO mall.,Dec-12-2022_18-41,,,,https://list.am/en/item/18304268
Garage,23 sq.m.,"Gulakyan Street, Yerevan","$10,000",USD,"Stone garage title deed, property owned, land leasedTranslated from Armenian",Dec-12-2022_18-41,,Electricity,,https://list.am/en/item/18623046
Garage,40 sq.m.,"Komitas Avenue 14, Yerevan","$17,000",USD,Garage for sale. For 2 cars. It needs cosmetic repairs.40 SquareAbout 2 meters tallNEAR THE EAST KITCHENTranslated from Armenian,Dec-12-2022_18-41,,,,https://list.am/en/item/18568834
Garage,18 sq.m.,Yerevan › Erebuni,"$1,300",USD,"Iron garage 3x6 for sale. In perfect condition, made of thick iron.Translated from Armenian",Dec-12-2022_18-41,,,,https://list.am/en/item/17941128
Garage,20 sq.m.,"Totovents street, Yerevan","$10,000",USD,Two garage lights are not owned by a separate meterTranslated from Armenian,Dec-12-2022_18-41,,,,https://list.am/en/item/17145633
Garage,90 sq.m.,Yerevan › Arabkir,"$32,000",USD,"Urgent sale of a garage with adjacent land, owned.Translated from Armenian",Dec-12-2022_18-41,,,,https://list.am/en/item/18571229
Garage,23 sq.m.,"Arno Babajanian street 67, Yerevan","$12,000",USD,"It has a water line in the garage, the ground is leveled, the roof is completely changed.Translated from Armenian",Dec-12-2022_18-41,,Water,,https://list.am/en/item/17876071
Parking Space,18 sq.m.,"Mikayel Nalbandyan Street 106/1, Yerevan","$20,500",USD,"A parking lot is for sale, with a privatization certificate, cadastre registration, at 106/1 Nalbandian Street (Sayat-Nova Business Center)Call if you have any questions.Translated from Armenian",Dec-12-2022_18-41,,,"Video surveillance, 24/7 security",https://list.am/en/item/18620748
Garage,20 sq.m.,"Hrachya Kochar Street, Yerevan","$15,000",USD,"A stone garage is for sale in the yard of building 7 on Hrachya Kochar street. The garage is 20 square meters. It is M, it is privatized, it has a certificate of ownership.Translated from Armenian",Dec-12-2022_18-41,,,,https://list.am/en/item/18029029
Garage,35 sq.m.,"Komitas Avenue 19, Yerevan","$9,000",USD,The garage is located under the building.Translated from Armenian,Dec-12-2022_18-41,,,,https://list.am/en/item/18508767
Garage,21 sq.m.,"Hakob Hakobyan Street, Yerevan","$5,900",USD,Продается гараж на Акоба АкобянаТребуется ремонтԿոդ 17907804,Dec-12-2022_18-41,,,,https://list.am/en/item/17907804
Garage,25 sq.m.,"Minas Avetisyan 1 street, Yerevan","$3,500",USD,"Tin garage for sale, in good condition, located in Zeytun, close to 44 schools.Translated from Armenian",Dec-12-2022_18-41,,,,https://list.am/en/item/17218222
Garage,25 sq.m.,"Rubiniants street, Yerevan","$12,000",USD,"A garage is for sale in Zeytun administrative district. For all questions, call the indicated phone number.Translated from Armenian",Dec-12-2022_18-41,,,,https://list.am/en/item/18500212
Garage,30 sq.m.,"Hrachya Kochar Street 10, Yerevan","$5,000",USD,Продается гараж на улице Г. Кочара.,Dec-12-2022_18-41,,,,https://list.am/en/item/9000282
Garage,45 sq.m.,"Duryan street, Yerevan","$15,000",USD,"A double garage is for sale, which has a basement. If you have any questions, call.Translated from Armenian",Dec-12-2022_18-41,,,,https://list.am/en/item/16643607
Garage,33 sq.m.,"Charents block 10, Yerevan","$15,000",USD,"Ավտոտնակ 2 մեքենայի համար շարքի մեջ, սեփականության վկայականով։",Dec-12-2022_18-41,,,,https://list.am/en/item/18316828
Parking Space,20 sq.m.,"Argishti street, Yerevan",$750,USD,Parking lots for sale at 11/11 Argishti Street1 to 600 $ 750 per square meterTranslated from Armenian,Dec-12-2022_18-41,,,,https://list.am/en/item/17227505
Garage,21 sq.m.,"Shopron street 2nd lane, Yerevan","$12,500",USD,"Privatized garage for sale in the 6th massif, 21 square meters. Price: $12,500, negotiable.Translated from Armenian",Dec-12-2022_18-41,,,,https://list.am/en/item/18251347
Garage,20 sq.m.,"Bashinjaghyan street 173, Yerevan","$15,000",USD,"Վաճառվում է 2 ավտոմեքենայի համար նախատեսված քարե ավտոտնակ: Ավտոտնակը գտնվում է Բաշինջաղյան 173 շենքի դիմացի հատվածում: Ունի նաև հարմարություններ ավտոմեքենաներ վերանորոգելու համար: Շինության ընդհանուր մակերեսը 20ք/մ Է: Ավտոտնակը գտնվում է լավ վիճակում: Ավտոտնակը ճանապարհին շատ մոտ է: Ավտոտնակը ունի երկաթե ամուր դարպաս:Շենքից գտնվում է հարմար հեռավորության վրա: Ավտոտնակը առանձին շինություն է: Ավտոտնակի առաստաղը մի քանի տակ լամինացված է: Ավտոտնակի տարածքը կարող է օգտագործվել որպես սառնարան, տարբեր ապրանքներ պահեստավորելու համար: Ավտոտնակը տրվում է նաև վարձով՝ ամսական 25000 դրամ: Ցանկացողներին և մանրամասներին ծանոթանալու համար խնդրում եմ զանգահարել:",Dec-12-2022_18-41,,,,https://list.am/en/item/15375322
Garage,25 sq.m.,"Yervand Kochar street 3, Yerevan","$20,000",USD,Гараж находится рядом 3 и 5 домов на улице Ерванд Кочар,Dec-12-2022_18-41,,,,https://list.am/en/item/18369346
Garage,30 sq.m.,"Arabkir 53-rd street, Yerevan","$8,000",USD,"The car cabin is metal, 2 cars plastered and plastered inside fit comfortably.Translated from Armenian",Dec-12-2022_18-41,,,,https://list.am/en/item/17995888
Garage,30 sq.m.,"Avan-Arinj 1st micro, Yerevan","$9,500",USD,"A garage is for sale, it is located in front of Avan Arinj 1 microdistrict 1/3 building, a stone building.Total 30 square meters.The garage has an additional space with opening windows, which can also be used for other purposes.There is also a water line in the area.It is also possible to negotiate after seeing the garage.Translated from Armenian",Dec-12-2022_18-41,,,,https://list.am/en/item/18539177
Garage,44 sq.m.,"Karapet Ulnetsi Street, Yerevan","$17,500",USD,Metal garage with parking for two cars.Translated from Armenian,Dec-12-2022_18-41,,,,https://list.am/en/item/17582605
Garage,40 sq.m.,"Totovents lane, Yerevan","$17,000",USD,Garage 40 square metersDesigned for 2 cars. There is water and electricity in the garage.Translated from Armenian,Dec-12-2022_18-41,,,,https://list.am/en/item/18092503
Garage,24 sq.m.,"Karapet Ulnetsi Street 51, Yerevan","$15,500",USD,Garage for 2 cars for sale. Call whatsapp or viber.Translated from Armenian,Dec-12-2022_18-41,,,,https://list.am/en/item/18070716
Garage,25 sq.m.,"Davit Malyan Street, Yerevan","$8,000",USD,2-rd masiv Davit Malyan 8 shenqi harevanutyamb qare avtotnak,Dec-12-2022_18-41,,,,https://list.am/en/item/16544439
Garage,39 sq.m.,"Nar-Dos 1st lane, Yerevan","$35,000",USD,"Garage for sale... It has 2 doors... You can park 2 cars, it is also possible to share. Located in the center near Gayane department storeTranslated from Armenian",Dec-12-2022_18-41,,,,https://list.am/en/item/18190470
Garage,25 sq.m.,"Davidashen 3-rd block 6, Yerevan","$9,000",USD,The stone house is in good condition and has a certificate. 25 square meters. Hurry up.Translated from Armenian,Dec-12-2022_18-41,,,,https://list.am/en/item/18555934
Garage,23 sq.m.,"Zakian street 8, Yerevan","$15,000",USD,"The garage is in very good condition. Has remote automatic opening doors and concrete roof. The floor of the garage is covered with ceramic tiles, and the ceiling and walls are modernly decorated. It is privatized.Translated from Armenian",Dec-12-2022_18-41,,,,https://list.am/en/item/16360640
Garage,,"Garegin Nzhdeh Street, Yerevan","$9,500",USD,3 mas Hayreniq tonavajari motakayqum qare avtotnak 36 q/m darpasy 5m,Dec-12-2022_18-41,,,,https://list.am/en/item/11222088
Parking Space,27 sq.m.,"Byuzand Street, Yerevan","$19,900",USD,"Продаётся паркинг в элитной новостройке на Бульваре, у Площади Республики. ՆորակառույցԿոդ ZMarpr",Dec-12-2022_18-41,,,,https://list.am/en/item/15378324
Garage,19 sq.m.,"Կիլիկիա թաղամաս 3, Երևան","5,500,000 ֏",AMD,The garage has a certificate of ownership. It is gray in the picture.Translated from Armenian,Dec-12-2022_18-41,,,,https://list.am/en/item/18222910
Garage,16 sq.m.,"1-й переулок улицы Акселя Бакунца 2, Ереван","2,200,000 ֏",AMD,"Каменный гараж, 16 квадрат.",Dec-12-2022_18-41,,Electricity,,https://list.am/en/item/18603906
Garage,18 sq.m.,"Gogol street 87, Yerevan","4,000,000 ֏",AMD,A stone garage is for sale in the yard of Gogol 87 building.Price negotiableTranslated from Armenian,Dec-12-2022_18-41,,,,https://list.am/en/item/18353307
Garage,18 sq.m.,"Ohanov street 4, Yerevan","4,200,000 ֏",AMD,"Privatized (certificate available), stone garage, shelving available, 18 square meters. M.Translated from Armenian",Dec-12-2022_18-41,,,,https://list.am/en/item/18603578
Garage,26 sq.m.,"Մովսես Խորենացու փողոց 47, Երևան","$16,000",USD,"Urgent Garage for sale on Movses Khorenatsi 47 street (Metaks), 26.1 c. M: Write or call for details.Translated from Armenian",Dec-12-2022_18-41,,,,https://list.am/en/item/17265190
Garage,24 sq.m.,"Zavaryan street 1, Yerevan","$6,500",USD,No work to do 6500 negotiableTranslated from Armenian,Dec-12-2022_18-41,,,,https://list.am/en/item/18550117
Garage,24 sq.m.,"Lepsius 1-st street, Yerevan","$3,900",USD,A metal garage is for sale in the yard of Lepsius 1.Translated from Armenian,Dec-12-2022_18-41,,,,https://list.am/en/item/17868261
Garage,18 sq.m.,"Aghbyur Serob street 9, Yerevan","$6,000",USD,Stone garage. There is no cover. Suitable either for a small car or as a warehouse.Translated from Armenian,Dec-12-2022_18-41,,,,https://list.am/en/item/17868258
Parking Space,24 sq.m.,"Paronyan street, Yerevan","$35,000",USD,Parking in a newly built building on Paronyan street. 24.6 sqm.•••Կայանատեղի Պարոնյան փողոցի նորակառույց շենքում։ 24.6 քմ. Վաճառվում է.,Dec-12-2022_18-41,,,,https://list.am/en/item/18147969
Garage,24 sq.m.,"Ծովակալ Իսակովի պողոտա 50/3, Երևան","$5,000",USD,"A stone garage is for sale, with a privatization certificate.In the territory of the Vesta store (Banavan of Energetics or independent maila)Translated from Armenian",Dec-12-2022_18-41,,,,https://list.am/en/item/18279707
Garage,26 sq.m.,"Zakian street 10, Yerevan","$12,000",USD,"Продам гараж в центре, во дворе дома по адресу ул Закяна д10, площадь 26м2, металический, одна стена общая с бетонным гаражем. Есть яма внутри, свет. У нас в пользовании более 10лет. Не привотизирован. Позже добавлю фото.",Dec-12-2022_18-41,,,,https://list.am/en/item/18419110
Garage,22 sq.m.,"Nubarashen 11 street, Yerevan","$4,400",USD,"A garage is for sale on Nubarashen street 11. The garage is quite large and spacious, it can even park a car with a high roof, for example, a Ford Transit.It has a monolithic concrete basement with a separate entrance.Price: $4400, negotiable.Translated from Armenian",Dec-12-2022_18-41,,,,https://list.am/en/item/17714487
Garage,28 sq.m.,Yerevan › Nor Nork,"3,000,000 ֏",AMD,"6th block of Nork, stone garage, good condition, closed, possible with 2 million advance payment (privatized), I will also listen to exchange optionsTranslated from Armenian",Dec-12-2022_18-41,,,,https://list.am/en/item/17697224
Garage,18 sq.m.,"Narekatsi block 54, Yerevan","$12,000",USD,"Stone garage, in the yard of Narektsi 54.The first in the seriesTranslated from Armenian",Dec-12-2022_18-41,,,,https://list.am/en/item/18462940
Garage,18 sq.m.,Yerevan › Malatia-Sebastia,"$6,500",USD,"Каменный сухой гараж, гараж находится на против 14 этажного здания находится на улице Андраника 58 пишите и звоните на ватсапп",Dec-12-2022_18-41,,,,https://list.am/en/item/17813029
Garage,18 sq.m.,"Abovyan street, Yerevan","$15,000",USD,"A stone garage is for sale, 18 square meters, it has the same basement, it is not owned, it is sold on the principle of name change.Translated from Armenian",Dec-12-2022_18-41,,,,https://list.am/en/item/18381638
Garage,18 sq.m.,"Minsk Street 5, Yerevan","$7,500",USD,"2 zamok, plastered walls!Translated from Armenian",Dec-12-2022_18-41,,,,https://list.am/en/item/13826643
Garage,25 sq.m.,"Margarian 2-nd lane, Yerevan","$12,000",USD,Продаётся каменный гараж по ул. Маргарян возле супермаркета Кайзер.,Dec-12-2022_18-41,,,,https://list.am/en/item/18545637
Garage,18 sq.m.,"Dzorapi street 40, Yerevan","$15,000",USD,Парковочное место на ул. Дзорапи 40.18кв. М.Этаж P2.Круглосуточная охрана.Возможна аренда!,Dec-12-2022_18-41,,,"Video surveillance, 24/7 security",https://list.am/en/item/18588092
Parking Space,22 sq.m.,"Dzorapi street 40, Yerevan","$40,000",USD,"Парковочное место на ул. Дзорапи 40.22.3 кв. М. На первом этаже (P1), круглосуточная охрана.Возможно аренда!",Dec-12-2022_18-41,,,"Video surveillance, 24/7 security",https://list.am/en/item/18588059
Garage,40 sq.m.,"Գյուլբենկյան փողոց 39Ա, Երևան","$7,000",USD,"2 garages on 6 × 7 for sale1) 3 × 6 $ 7000:2) 4 × 6 8000 $ garages are connected to each other 2 pieces together 15000 $ is also suitable for different activities, not privatizedTranslated from Armenian",Dec-12-2022_18-41,,,,https://list.am/en/item/17493021
Parking Space,35 sq.m.,"Minsk Street, Yerevan","$9,000",USD,"A garage is for sale, it is located in the 8th block of Nor-Nork, the price is negotiable, only real buyers should call.Translated from Armenian",Dec-12-2022_18-41,,,,https://list.am/en/item/18183073
Garage,20 sq.m.,"Shevchenko street 7, Yerevan","$8,000",USD,A stone garage of 20 square meters is for saleLength: 6 mWidth: 3.4 mIt is a dry warm garageReal buyers callTranslated from Armenian,Dec-12-2022_18-41,,,,https://list.am/en/item/18543321
Parking Space,44 sq.m.,"Արգիշտի փողոց 11/11, Երևան","$18,000",USD,"The parking lot is located in Glendel Hils district, the area is 43.86 square meters.Price $ 18,000 negotiable.Call the phone number in the pictureTranslated from Armenian",Dec-12-2022_18-41,,,,https://list.am/en/item/17572476
